,sentence_index,sentence,splitset_label,id,values
257,1871,SchÃ¼tte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .,1,46694,0.63889
258,1872,"A slick , engrossing melodrama .",1,44249,0.88889
259,1873,"S1M0NE 's satire is not subtle , but it is effective .",1,46665,0.66667
260,1874,"It 's a quirky , off-beat project .",1,224127,0.66667
261,1875,"While some will object to the idea of a Vietnam picture with such a rah-rah , patriotic tone , Soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .",1,47628,0.31944
262,1876,"Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .",1,45175,0.73611
263,1877,The solid filmmaking and convincing characters makes this a high water mark for this genre .,1,47255,1.0
264,1878,"Films about loss , grief and recovery are pretty valuable these days .",1,45253,0.77778
265,1879,"Seen in that light , Moonlight Mile should strike a nerve in many .",1,225726,0.73611
266,1880,"It 's endlessly inventive , consistently intelligent and sickeningly savage .",1,45732,0.875
267,1881,It is definitely worth seeing .,1,45814,0.9166700000000001
268,1882,An impeccable study in perversity .,1,44502,0.66667
269,1883,"Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama .",1,45223,0.72222
270,1884,"A movie that both thrills the eye and , in its over-the-top way , touches the heart .",1,44171,0.80556
271,1885,"Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .",1,46852,0.72222
272,1886,"Affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",1,44368,0.61111
273,1887,"A drama of great power , yet some members of the audience will leave the theater believing they have seen a comedy .",1,44055,0.59722
274,1888,"The large-frame IMAX camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown-up fish lovers .",1,47129,0.93056
275,1889,"The result is more depressing than liberating , but it 's never boring .",1,47244,0.43056000000000005
276,1890,A story about intelligent high school students that deals with first love sweetly but also seriously .,1,44275,0.66667
277,1891,It is also beautifully acted .,1,45808,0.8333299999999999
278,1892,"It is n't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems .",1,45817,0.59722
279,1893,"Same song , second verse , coulda been better , but it coulda been worse .",1,46684,0.5
280,1894,"It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team .",1,45727,0.98611
281,1895,"Wilco fans will have a great time , and the movie should win the band a few new converts , too .",1,47640,0.76389
282,1896,"Tsai has a well-deserved reputation as one of the cinema world 's great visual stylists , and in this film , every shot enhances the excellent performances .",1,47484,0.77778
283,1897,The date movie that Franz Kafka would have made .,1,47001,0.47222
284,1898,"The fact is that the screen is most alive when it seems most likely that Broomfield 's interviewees , or even himself , will not be for much longer .",1,47017,0.69444
285,1899,Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb .,1,46011,0.875
286,1900,I liked this film a lot ...,1,45589,0.79167
287,1901,... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .,1,43871,0.73611
288,1902,A solid and refined piece of moviemaking imbued with passion and attitude .,1,44263,0.93056
289,1903,"Nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .",1,225106,0.73611
290,1904,"With or without the sex , a wonderful tale of love and destiny , told well by a master storyteller",1,47660,0.93056
291,1905,"On the surface a silly comedy , Scotland , PA would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .",1,46407,0.63889
292,1906,"A weird , arresting little ride .",1,44336,0.72222
293,1907,"A fine film , but it would be a lot better if it stuck to Betty Fisher and left out the other stories .",1,44071,0.43056000000000005
294,1908,"A first-class road movie that proves you can run away from home , but your ego and all your problems go with you .",1,44077,0.88889
295,1909,"You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .",1,227300,0.29167
296,1910,Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .,1,47574,0.88889
297,1911,A backstage must-see for true fans of comedy .,1,43967,0.8472200000000001
298,1912,"There 's back-stabbing , inter-racial desire and , most importantly , singing and dancing .",1,47306,0.66667
299,1913,"The film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from Paul 's perspective .",1,47089,0.66667
300,1914,"Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .",1,224481,0.9166700000000001
301,1915,"In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition",1,45661,0.63889
302,1916,"Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished .",1,222582,0.72222
303,1917,There 's no reason to miss Interview with the Assassin,1,47308,0.80556
304,1918,Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .,1,45428,0.80556
305,1919,Its sheer dynamism is infectious .,1,45850,0.66667
306,1920,"For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future .",1,45279,0.63889
307,1921,it somehow managed to make its way past my crappola radar and find a small place in my heart,1,53862,0.59722
308,1922,"Perhaps it 's cliche to call the film ` refreshing , ' but it is .",1,225431,0.80556
309,1923,"` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated .",1,227361,0.875
310,1924,"It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity .",1,45778,0.66667
311,1925,The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .,1,47144,0.54167
312,1926,"The movie is well done , but slow .",1,47179,0.38889
313,1927,"( A ) wonderfully loopy tale of love , longing , and voting .",1,43390,0.80556
314,1928,"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .",1,47029,0.70833
315,1929,"The last scenes of the film are anguished , bitter and truthful .",1,226317,0.76389
316,1930,Mr. Koshashvili is a director to watch .,1,224930,0.8333299999999999
317,1931,Predictable storyline and by-the-book scripting is all but washed away by sumptuous ocean visuals and the cinematic stylings of director John Stockwell .,1,46553,0.63889
318,1932,"Antwone Fisher certainly does the trick of making us care about its protagonist and celebrate his victories but , with few exceptions , it rarely stoops to cheap manipulation or corny conventions to do it .",1,44556,0.69444
319,1933,"One feels the dimming of a certain ambition , but in its place a sweetness , clarity and emotional openness that recalls the classics of early Italian neorealism .",1,46416,0.76389
320,1934,"It challenges , this nervy oddity , like modern art should .",1,45776,0.72222
321,1935,"Whenever you think you 've figured out Late Marriage , it throws you for a loop .",1,47606,0.63889
322,1936,The Pianist is Polanski 's best film .,1,46931,0.8333299999999999
323,1937,"It is a testament of quiet endurance , of common concern , of reconciled survival .",1,45805,0.56944
324,1938,"This Orange has some juice , but it 's far from fresh-squeezed .",1,47341,0.38889
325,1939,"A sensitive , modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern China .",1,44234,0.69444
326,1940,"High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .",1,45489,0.58333
327,1941,Cusack 's just brilliant in this .,1,44986,0.875
328,1942,Knows how to make our imagination wonder .,1,45959,0.8333299999999999
